URL,roast_lv_adj,Agtron_whole,Agtron_ground,Aroma,Acidity_combined,Body,Flavor,Aftertaste
https://www.coffeereview.com/review/ethiopia-washed-ayla-bombe/,2.0,59.0,79.0,9.0,9.0,8.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-washed-baby-geisha/,1.0,64.0,86.0,9.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-washed-bench-maji-baby-lucy-gesha/,1.0,64.0,86.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-washed-botabaa-g1-lot-22-01/,1.0,76.0,92.0,9.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-washed-guji-bishala-23-02/,2.0,60.0,80.0,9.0,9.0,9.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-washed-guji-uraga-haro-adama/,1.0,64.0,86.0,9.0,9.0,9.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-washed-guji-uraga-tebe-burka/,2.0,58.0,80.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-washed-guji-uraga-tome-variety-74110/,1.0,64.0,80.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-washed-guji-uraga-welichu/,2.0,58.0,78.0,9.0,9.0,9.0,10.0,9.0
https://www.coffeereview.com/review/ethiopia-washed-gute-74110-lot-jh/,1.0,60.0,82.0,9.0,9.0,9.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-washed-kaffa-lot-taco/,1.0,64.0,82.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-washed-kayon-mountain/,2.0,58.0,80.0,9.0,9.0,9.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-washed-kochere-2/,2.0,55.0,77.0,9.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-washed-kochere/,2.0,58.0,72.0,9.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-washed-limu-gera/,2.0,61.0,79.0,9.0,9.0,8.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-washed-shakisso-mormora-74112/,2.0,58.0,78.0,9.0,9.0,9.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-washed-shantawene/,2.0,60.0,78.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-washed-shatawene-gr-1/,2.0,56.0,78.0,9.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-washed-sidama-bensa-bombe/,1.0,60.0,82.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-washed-sidama-bensa-single-variety-74158/,1.0,62.0,82.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-washed-sidama-bura-karamo-74158/,1.0,64.0,84.0,9.0,9.0,8.0,10.0,9.0
https://www.coffeereview.com/review/ethiopia-washed-sidama-nafasha-74158-21-01/,2.0,60.0,78.0,9.0,9.0,9.0,10.0,9.0
https://www.coffeereview.com/review/ethiopia-washed-sidama-rumudamo/,1.0,64.0,86.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-washed-sidama-shilcho-coop-g1/,1.0,64.0,80.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-washed-sidamo-2/,3.0,45.0,70.0,8.0,8.0,8.0,8.0,8.0
https://www.coffeereview.com/review/ethiopia-washed-sidamo-morea/,2.0,60.0,78.0,9.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-washed-sidamo/,3.0,51.0,66.0,8.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-washed-yirgacheffe-adado/,2.0,56.0,78.0,9.0,9.0,9.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-washed-yirgacheffe-aroma-roast/,3.0,53.0,64.0,9.0,8.0,8.0,10.0,9.0
https://www.coffeereview.com/review/ethiopia-washed-yirgacheffe-botabaa-g1/,2.0,62.0,78.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-washed-yirgacheffe-botabaa-lot/,1.0,62.0,84.0,9.0,9.0,9.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-washed-yirgacheffe-chelbesa-snnpr-gedeo-g1/,1.0,64.0,84.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-washed-yirgacheffe-gedeb-worka-chelchele/,1.0,65.0,81.0,9.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-washed-yirgacheffe-koke-grade-1/,2.0,49.0,78.0,9.0,8.0,8.0,10.0,9.0
https://www.coffeereview.com/review/ethiopia-washed-yirgacheffe-mini-me-2014/,3.0,50.0,65.0,10.0,9.0,8.0,10.0,9.0
https://www.coffeereview.com/review/ethiopia-washed-yirgacheffe-mini-me/,3.0,50.0,62.0,9.0,9.0,8.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-washed-yirgacheffe-nafasha-lot/,2.0,55.0,77.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-washed-yirgacheffe-worka-coop-alemu-2/,1.0,65.0,88.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-washed-yirgacheffe-worka-coop-alemu/,1.0,62.0,80.0,9.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-washed-yirgacheffe-z-g1/,1.0,63.0,87.0,9.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-washed-yirgacheffe/,2.0,55.0,72.0,9.0,9.0,8.0,9.0,7.0
https://www.coffeereview.com/review/ethiopia-watadara-sidamo/,3.0,52.0,58.0,9.0,8.0,8.0,9.0,7.0
https://www.coffeereview.com/review/ethiopia-wegida-natural/,1.0,62.0,80.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-wenago-natural/,2.0,55.0,73.0,9.0,9.0,9.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-werka-nensebo-natural/,2.0,58.0,74.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-west-arsi-nensebo-natural-g1/,2.0,52.0,70.0,9.0,9.0,9.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-west-arsi-washed-g1/,1.0,64.0,88.0,9.0,9.0,9.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-wolde-hirbe-jemjemo-natural/,2.0,56.0,75.0,8.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-worka-2/,2.0,60.0,80.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-worka-natural-2/,1.0,61.0,84.0,8.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-worka-natural-3/,2.0,60.0,80.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-worka-natural/,3.0,48.0,58.0,9.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-worka-sakaro-2/,1.0,62.0,86.0,9.0,8.0,9.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-worka-sakaro-anaerobic-natural-2/,3.0,56.0,64.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-worka-sakaro-anaerobic-natural-3/,2.0,62.0,78.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-worka-sakaro-anaerobic-natural/,2.0,59.0,77.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-worka-sakaro/,2.0,60.0,78.0,9.0,9.0,9.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-worka/,3.0,51.0,63.0,9.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-wotona-bultuma/,2.0,60.0,80.0,9.0,7.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-wuri-washed/,1.0,64.0,86.0,8.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-wush-wush-black-honey-lot-2/,2.0,57.0,77.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-wush-wush-g1/,1.0,62.0,80.0,9.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-wush-wush/,1.0,62.0,80.0,10.0,9.0,9.0,10.0,8.0
https://www.coffeereview.com/review/ethiopia-yabitu-koba/,2.0,58.0,78.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yergacheffe-inkoop-hafursa/,2.0,54.0,69.0,8.0,8.0,7.0,8.0,7.0
https://www.coffeereview.com/review/ethiopia-yetagesu-bulebula/,2.0,58.0,77.0,9.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirga-cheffe-koke/,2.0,51.0,71.0,8.0,8.0,7.0,8.0,9.0
https://www.coffeereview.com/review/ethiopia-yirga-natural-bedhatu/,1.0,65.0,90.0,9.0,9.0,8.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-10/,1.0,59.0,84.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-11/,4.0,38.0,47.0,7.0,7.0,6.0,8.0,7.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-12/,3.0,52.0,66.0,8.0,8.0,7.0,8.0,9.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-13/,3.0,47.0,66.0,8.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-14/,4.0,40.0,49.0,8.0,7.0,8.0,8.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-15/,2.0,52.0,71.0,8.0,8.0,7.0,8.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-16/,2.0,57.0,73.0,9.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-17/,2.0,59.0,82.0,9.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-18/,3.0,50.0,66.0,9.0,8.0,8.0,8.0,9.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-19/,3.0,49.0,60.0,8.0,8.0,8.0,8.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-20/,3.0,47.0,55.0,8.0,8.0,8.0,9.0,7.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-21/,1.0,60.0,83.0,10.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-22/,3.0,51.0,61.0,8.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-23/,1.0,63.0,84.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-24/,2.0,53.0,76.0,9.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-25/,3.0,45.0,75.0,8.0,8.0,8.0,8.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-26/,3.0,42.0,62.0,8.0,8.0,9.0,8.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-27/,2.0,58.0,74.0,9.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-28/,2.0,59.0,75.0,9.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-29/,2.0,55.0,70.0,8.0,8.0,8.0,8.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-9/,2.0,56.0,70.0,8.0,8.0,8.0,8.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-adado-2/,2.0,60.0,78.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-adado/,2.0,55.0,78.0,9.0,8.0,9.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-adame-g1-natural/,1.0,63.0,79.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-adame-g1-washed-95/,1.0,67.0,92.0,9.0,9.0,9.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-adame-washed-process/,2.0,60.0,74.0,9.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-adorsi-g1/,2.0,58.0,76.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-adorsi/,2.0,56.0,78.0,9.0,8.0,9.0,9.0,7.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-aramo/,2.0,58.0,78.0,9.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-aricha-2/,2.0,56.0,80.0,9.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-aricha-3/,4.0,45.0,52.0,8.0,8.0,8.0,8.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-aricha-g1/,2.0,57.0,77.0,9.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-aricha-natural/,1.0,61.0,81.0,9.0,9.0,8.0,9.0,7.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-aricha-selection-7-2/,3.0,49.0,65.0,9.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-aricha-selection-7/,3.0,52.0,69.0,10.0,8.0,7.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-aricha-washed-g1/,2.0,60.0,77.0,9.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-aricha/,1.0,65.0,91.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-awassa/,2.0,56.0,74.0,9.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-ayinage-reserve/,4.0,46.0,54.0,9.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-banko-gotiti-g1-natural/,1.0,63.0,79.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-bella-kara/,4.0,45.0,51.0,9.0,7.0,8.0,8.0,6.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-beloya-selection-8/,1.0,65.0,91.0,9.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-biloya-anaerobic/,1.0,60.0,89.0,8.0,8.0,8.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-borboya-washing-station/,3.0,52.0,66.0,8.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-botabaa-g1/,2.0,54.0,78.0,8.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-botabaa-washed-g1-21-01/,2.0,60.0,80.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-botabaa-washed/,1.0,56.0,86.0,9.0,9.0,9.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-buna-ababa/,2.0,57.0,76.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-bundi/,2.0,57.0,78.0,9.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-chelba/,4.0,37.0,45.0,9.0,8.0,8.0,9.0,7.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-chelchele-washed-g1/,1.0,62.0,86.0,9.0,9.0,8.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-chelelektu-2/,2.0,52.0,74.0,8.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-chelelektu-natural/,2.0,58.0,82.0,9.0,9.0,9.0,10.0,9.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-chelelektu/,1.0,69.0,84.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-citrus-glow-washed-g1/,1.0,65.0,83.0,9.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-cleopatra-natural/,2.0,56.0,76.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-dabub-matebya/,1.0,65.0,87.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-dominion-trading/,2.0,57.0,77.0,9.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-dominion/,2.0,56.0,72.0,9.0,8.0,7.0,8.0,7.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-dry-process/,1.0,59.0,88.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-dumerso-g1-natural/,2.0,57.0,73.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-dumerso-natural/,2.0,57.0,82.0,9.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-ecx-auction-lot/,2.0,56.0,71.0,9.0,9.0,8.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-ecx-top-lot-2/,2.0,53.0,69.0,8.0,8.0,8.0,9.0,7.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-ecx-top-lot/,2.0,58.0,82.0,9.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-ecx/,1.0,64.0,83.0,10.0,8.0,9.0,10.0,9.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-elatenecha-natural-g1/,1.0,64.0,82.0,9.0,8.0,8.0,9.0,7.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-fair-trade-organic/,3.0,52.0,57.0,9.0,8.0,8.0,8.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-farmgate/,2.0,59.0,75.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-g1-2/,1.0,62.0,84.0,8.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-g1-chachale-natural/,2.0,54.0,78.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-g1-idido-natural/,1.0,65.0,85.0,9.0,9.0,9.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-g1-mulugeta-tsige/,2.0,60.0,78.0,9.0,9.0,9.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-g1-natural-asfaw-maru/,2.0,52.0,70.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-g1/,1.0,58.0,84.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-gedeb-chelbesa-natural/,2.0,59.0,76.0,9.0,9.0,9.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-gedeo-worka-fair-trade-organic-certified/,1.0,59.0,89.0,9.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-gedeo/,1.0,64.0,94.0,9.0,9.0,9.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-goro/,2.0,54.0,76.0,9.0,9.0,8.0,10.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-gotiti-natural/,2.0,58.0,80.0,9.0,9.0,9.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-gr1-bedhatu-jibicho-washed/,2.0,56.0,74.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-gutiti-2/,3.0,52.0,69.0,10.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-gutiti-gargari-natural/,2.0,60.0,77.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-gutiti/,2.0,55.0,69.0,9.0,8.0,8.0,10.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-hafursa-g1/,2.0,59.0,77.0,9.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-hama-honey/,2.0,59.0,81.0,9.0,9.0,9.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-hama-washed/,2.0,62.0,76.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-harfusa-fto/,2.0,61.0,77.0,8.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-harfusa/,2.0,55.0,70.0,9.0,8.0,8.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-heyilu-butiya/,2.0,58.0,80.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-huke-premium-washed-g1/,1.0,64.0,82.0,9.0,9.0,9.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-hule-premium-natural-g1/,1.0,62.0,80.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-jade-lotus/,2.0,59.0,75.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-kebele-kochore/,2.0,48.0,78.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-kochere-2/,3.0,44.0,60.0,8.0,8.0,8.0,8.0,7.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-kochere-3/,3.0,52.0,64.0,8.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-kochere-4/,3.0,48.0,66.0,8.0,9.0,8.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-kochere-5/,2.0,53.0,75.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-kochere-6/,2.0,51.0,72.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-kochere-aricha/,2.0,53.0,79.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-kochere-debo-premium-lot-washed-process/,1.0,62.0,80.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-kochere-debo/,2.0,54.0,70.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-kochere-g1/,2.0,58.0,75.0,9.0,9.0,8.0,10.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-kochere-grade-1-2/,2.0,53.0,75.0,9.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-kochere-grade-1-3/,2.0,57.0,72.0,8.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-kochere-grade-1r/,3.0,49.0,66.0,9.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-kochere-grade-1/,2.0,58.0,74.0,9.0,8.0,9.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-kochere-halo-hartume-washed-g1/,1.0,64.0,86.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-kochere-micro-lot/,3.0,50.0,69.0,9.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-kochere-sheferaw-jigeso-beraso/,1.0,64.0,82.0,9.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-kochere/,2.0,53.0,69.0,9.0,9.0,8.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-kochore/,2.0,56.0,74.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-koke-2/,2.0,58.0,82.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-koke-3/,1.0,64.0,80.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-koke-coop-fair-trade-organic/,2.0,59.0,79.0,8.0,8.0,8.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-koke-organic/,2.0,53.0,73.0,8.0,9.0,8.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-koke/,3.0,51.0,70.0,9.0,8.0,8.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-konga-2/,2.0,60.0,78.0,9.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-konga-co-op/,3.0,48.0,73.0,9.0,8.0,8.0,8.0,9.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-konga-natural-single-serve-capsule/,6.0,0.0,58.0,9.0,7.0,8.0,8.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-konga-natural/,2.0,61.0,76.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-konga-washed-process/,1.0,62.0,81.0,9.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-konga-zone-dry-process/,2.0,56.0,79.0,9.0,8.0,8.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-konga/,3.0,46.0,57.0,9.0,9.0,8.0,9.0,7.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-kore-kochore/,2.0,59.0,76.0,9.0,9.0,8.0,9.0,9.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-lalisa-black-honey-toh2/,1.0,66.0,90.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-light-roast/,2.0,58.0,71.0,8.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-misty-valley-aricha-washed-g1/,1.0,65.0,93.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-natural-anaerobic/,1.0,64.0,84.0,9.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-natural-celinga-foge-grade-1/,1.0,57.0,87.0,9.0,9.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-natural-dark/,3.0,53.0,68.0,9.0,8.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-natural-farm-direct/,2.0,58.0,76.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-natural-g1/,2.0,54.0,78.0,9.0,8.0,8.0,9.0,7.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-natural-grade-1/,2.0,50.0,72.0,9.0,8.0,8.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-natural-haru-suke-g1/,2.0,60.0,80.0,9.0,9.0,9.0,9.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-natural-idido-misty-valley/,2.0,55.0,75.0,9.0,7.0,7.0,8.0,8.0
https://www.coffeereview.com/review/ethiopia-yirgacheffe-natural-process/,3.0,46.0,58.0,9.0,8.0,8.0,9.0,7.0
